,Tipo,Titulo,Año de estreno,Mes de estreno,ID
491,Movie,Simindis kundzuli,2014,11.0,tt1863192
492,Movie,Fearless: The Documentary,2014,4.0,tt1863236
493,Movie,Low Down,2014,1.0,tt1864405
494,Movie,Song of the Sea,2014,2.0,tt1865505
495,Movie,Stockholm Intermezzo,2014,8.0,tt1865510
496,Movie,The Reconstruction of William Zero,2014,9.0,tt1867091
497,Movie,Strings of Passion,2014,1.0,tt1867064
498,Movie,Tension(s),2014,9.0,tt1871391
499,Movie,The Judge,2014,10.0,tt1872194
500,Movie,D'ora,2014,2.0,tt1877624
501,Movie,Green Corn,2014,,tt1880970
502,Movie,Date and Switch,2014,2.0,tt1878942
503,Movie,Telling of the Shoes,2014,2.0,tt1881064
504,Movie,En duva satt på en gren och funderade på tillvaron,2014,10.0,tt1883180
505,Movie,Way Far Gone,2014,2.0,tt1886755
506,Movie,Ayhan Hanim,2014,,tt1887671
507,Movie,476 A.D. Chapter One: The Last Light of Aries,2014,2.0,tt1890342
508,Movie,Gesmoord,2014,1.0,tt1895369
509,Movie,Territory,2014,10.0,tt1900999
510,Movie,Takva su pravila,2014,1.0,tt1905003
511,Movie,Affluenza,2014,7.0,tt1906384
512,Movie,"Three Holes, Two Brads, and a Smoking Gun",2014,12.0,tt1907688
513,Movie,"Sex, Love & Salsa",2014,12.0,tt1909287
514,Movie,California Scheming,2014,1.0,tt1918908
515,Movie,The Water in the Bay,2014,,tt1919160
516,Movie,De puro aire,2014,3.0,tt1918767
517,Movie,Pompeii,2014,4.0,tt1921064
518,Movie,Trash,2014,11.0,tt1921149
519,Movie,El espíritu de la escalera,2014,3.0,tt1922594
520,Movie,Mall,2014,10.0,tt1925466
521,Movie,Kamikaze,2014,3.0,tt1928200
522,Movie,Heaven Is for Real,2014,4.0,tt1929263
523,Movie,Ride,2014,5.0,tt1930463
524,Movie,Monsters: Dark Continent,2014,5.0,tt1935302
525,Movie,The Fourth Noble Truth,2014,4.0,tt1937372
526,Movie,Englewood: The Growing Pains in Chicago,2014,10.0,tt1941680
527,Movie,Namma Graamam,2014,8.0,tt1954481
528,Movie,Finding Hope Now,2014,8.0,tt1954442
529,Movie,Leaving Circadia,2014,6.0,tt1954612
530,Movie,Dark Hearts,2014,4.0,tt1954364
531,Movie,Noah,2014,4.0,tt1959490
532,Movie,Buttwhistle,2014,4.0,tt1959526
533,Movie,500 Miles North,2014,,tt1959318
534,Movie,La tercera orilla,2014,8.0,tt1964860
535,Movie,I'm Beso,2014,,tt1966475
536,Movie,Strike One,2014,10.0,tt1965118
537,Movie,Boys of Abu Ghraib,2014,3.0,tt1965162
538,Movie,Infinitely Polar Bear,2014,6.0,tt1969062
539,Movie,Autómata,2014,10.0,tt1971325
540,Movie,The Best of Me,2014,10.0,tt1972779
541,Movie,The Cooler Bandits,2014,3.0,tt1974384
542,Movie,A Most Wanted Man,2014,9.0,tt1972571
543,Movie,Flight 7500,2014,7.0,tt1975159
544,Movie,Killervision,2014,7.0,tt1976576
545,Movie,Tom Sawyer & Huckleberry Finn,2014,4.0,tt1977087
546,Movie,Pretty Rosebud,2014,1.0,tt1977892
547,Movie,Creed of Gold,2014,8.0,tt1980942
548,Movie,Slaughter Is the Best Medicine,2014,4.0,tt1984248
549,Movie,Edward,2014,9.0,tt1986146
550,Movie,Mesyats v derevne,2014,1.0,tt1989435
551,Movie,The Red House,2014,10.0,tt1988816
552,Movie,Digging Up the Marrow,2014,2.0,tt1991031
553,Movie,NightLights,2014,8.0,tt1997621
554,Movie,The Empty,2014,8.0,tt1998337
555,Movie,Mission Blue,2014,8.0,tt2004304
556,Movie,Huidas,2014,10.0,tt2005246
557,Movie,The Drunk,2014,5.0,tt2008655
558,Movie,Assolo,2014,6.0,tt2008457
559,Movie,Portico,2014,,tt2011190
560,Movie,The Lower Angels,2014,11.0,tt2011304
561,Movie,Canción sin Letra,2014,10.0,tt2011090
562,Movie,HorrorCon,2014,8.0,tt2014239
563,Movie,Closer to the Moon,2014,3.0,tt2017486
564,Movie,Der stille Berg,2014,3.0,tt2014295
565,Movie,Délibáb,2014,11.0,tt2016242
566,Movie,How We Got Away with It,2014,5.0,tt2017711
567,Movie,Westfalia,2014,,tt2023820
568,Movie,Perfect Sisters,2014,10.0,tt2027231
569,Movie,Druid Peak,2014,3.0,tt2027091
570,Movie,Laggies,2014,6.0,tt2034031
571,Movie,Aalo Chhaya,2014,3.0,tt2034611
572,Movie,The Gambler,2014,12.0,tt2039393
573,Movie,Trinta,2014,11.0,tt2041532
574,Movie,Tomorrow We Disappear,2014,4.0,tt2041529
575,Movie,Tentacle 8,2014,3.0,tt2048875
576,Movie,Unfreedom,2014,5.0,tt2049630
577,Movie,Old Fashioned,2014,2.0,tt2048824
578,Movie,Black Eyed Dog,2014,9.0,tt2058054
579,Movie,Girlfriend 19,2014,1.0,tt2058620
580,Movie,Gentlemen,2014,12.0,tt2058617
581,Movie,Red Butterfly,2014,11.0,tt2063014
582,Movie,Kya Dilli Kya Lahore,2014,5.0,tt2063745
583,Movie,The Jazz Funeral,2014,6.0,tt2064891
584,Movie,The Longest Week,2014,9.0,tt2064968
585,Movie,Past Present Future,2014,9.0,tt2071554
586,Movie,Zejtra naporád,2014,7.0,tt2071661
587,Movie,The Invisible Front,2014,3.0,tt2073679
588,Movie,Hysperia,2014,,tt2073584
589,Movie,Stranded,2014,6.0,tt2073661
590,Movie,#Stuck,2014,10.0,tt2075318
591,Movie,And Now for the Tricky Part,2014,,tt2075098
592,Movie,The Age of Reason,2014,,tt2075328
593,Movie,Teacher of the Year,2014,4.0,tt2076346
594,Movie,The Shadows,2014,,tt2076959
595,Movie,Secrets of the Magic City,2014,6.0,tt2079597
596,Movie,Sultanat,2014,7.0,tt2082436
597,Movie,Furthest from the Wild,2014,4.0,tt2083972
598,Movie,The Imitation Game,2014,1.0,tt2084970
599,Movie,Unspoken Words,2014,5.0,tt2085976
600,Movie,The Knife That Killed Me,2014,10.0,tt2087982
601,Movie,Percentage,2014,4.0,tt2088869
602,Movie,Little White Lie,2014,11.0,tt2088865
603,Movie,Suppose the Night Tasted Like Sugar,2014,,tt2089820
604,Movie,Runoff,2014,6.0,tt2094034
605,Movie,Fort Bliss,2014,10.0,tt2093995
606,Movie,El Niño,2014,8.0,tt2093990
607,Movie,Ravana's Game,2014,8.0,tt2097315
608,Movie,Grace of Monaco,2014,6.0,tt2095649
609,Movie,L'art de la fugue,2014,3.0,tt2094872
610,Movie,The Paddy Lincoln Gang,2014,8.0,tt2098843
611,Movie,Unleashed! A Dog Dancing Story,2014,,tt2101497
612,Movie,Dawn of the Planet of the Apes,2014,7.0,tt2103281
613,Movie,Wild Home,2014,9.0,tt2102473
614,Movie,Bittersweet Monday,2014,10.0,tt2103159
615,Movie,The Studio Club,2014,,tt2105022
616,Movie,$50K and a Call Girl: A Love Story,2014,1.0,tt2106284
617,Movie,Into the Storm,2014,8.0,tt2106361
618,Movie,Walking on Sunshine,2014,6.0,tt2107861
619,Movie,Words with Gods,2014,11.0,tt2112337
620,Movie,Swelter,2014,5.0,tt2112277
621,Movie,Colt 45,2014,8.0,tt2113636
622,Movie,Elsa & Fred,2014,10.0,tt2113659
623,Movie,Pretty Perfect,2014,9.0,tt2118707
624,Movie,Spleen,2014,1.0,tt2117999
625,Movie,Turist,2014,2.0,tt2121382
626,Movie,3 Nights in the Desert,2014,1.0,tt2123884
627,Movie,Suck It Up Buttercup,2014,4.0,tt2124181
628,Movie,A Primeira Missa,2014,3.0,tt2124730
629,Movie,An American in Hollywood,2014,7.0,tt2125430
630,Movie,The Mule,2014,11.0,tt2130270
631,Movie,Santiago Violenta,2014,1.0,tt2128535
632,Movie,Hanna Ranch,2014,5.0,tt2130048
633,Movie,Schoßgebete,2014,9.0,tt2131628
634,Movie,Desert Cathedral,2014,9.0,tt2139799
635,Movie,María Montez: La película,2014,12.0,tt2140631
636,Movie,A Woman Called Job,2014,12.0,tt2139563
637,Movie,Night Has Settled,2014,2.0,tt2141941
638,Movie,God Help the Girl,2014,8.0,tt2141751
639,Movie,Emoticon ;),2014,5.0,tt2147275
640,Movie,Empire Builder,2014,3.0,tt2150478
641,Movie,The Crossing,2014,12.0,tt2150371
642,Movie,Meet Me in Montenegro,2014,7.0,tt2151739
643,Movie,Velkam khom,2014,9.0,tt2155405
644,Movie,Yi bu zhi yao,2014,12.0,tt2168000
645,Movie,Wheels,2014,2.0,tt2170667
646,Movie,St. Vincent,2014,10.0,tt2170593
647,Movie,A Matter of Time,2014,2.0,tt2171120
648,Movie,Couch Surf,2014,3.0,tt2171829
649,Movie,Happy Valley,2014,11.0,tt2171902
650,Movie,Anochece en la India,2014,3.0,tt2171761
651,Movie,3 Days to Kill,2014,3.0,tt2172934
652,Movie,Maps to the Stars,2014,8.0,tt2172584
653,Movie,Virginity,2014,,tt2174966
654,Movie,Vonarstræti,2014,8.0,tt2172554
655,Movie,Singapore Girl,2014,12.0,tt2175926
656,Movie,Blue Lips,2014,3.0,tt2175587
657,Movie,The Smell of Us,2014,1.0,tt2176690
658,Movie,Where I Belong,2014,4.0,tt2176037
659,Movie,A Winter Rose,2014,5.0,tt2175470
660,Movie,As It Is in Heaven,2014,7.0,tt2176228
661,Movie,The Monuments Men,2014,2.0,tt2177771
662,Movie,Into the Woods,2014,1.0,tt2180411
663,Movie,Indigo,2014,4.0,tt2179097
664,Movie,In jouw naam,2014,10.0,tt2179093
665,Movie,The Search,2014,4.0,tt2177827
666,Movie,School Dance,2014,7.0,tt2179936
667,Movie,Secret Sharer,2014,6.0,tt2179211
668,Movie,American Sniper,2014,3.0,tt2179136
669,Movie,Premature,2014,7.0,tt2182256
670,Movie,Djecaci iz ulice Marksa i Engelsa,2014,11.0,tt2181917
671,Movie,A Good Marriage,2014,10.0,tt2180994
672,Movie,Song One,2014,1.0,tt2182972
673,Movie,Brev til Kongen,2014,1.0,tt2183194
674,Movie,To Survive,2014,10.0,tt2184274
675,Movie,Kiss Me,2014,2.0,tt2184219
676,Movie,Gurukulam,2014,,tt2183702
677,Movie,Above Us All,2014,9.0,tt2184101
678,Movie,The Backward Class,2014,4.0,tt2187105
679,Movie,Die Windpomp,2014,4.0,tt2187147
680,Movie,The M Word,2014,4.0,tt2187137
681,Movie,Unforgettable,2014,6.0,tt2187167
682,Movie,Töchter,2014,9.0,tt2188220
683,Movie,La moglie del sarto,2014,5.0,tt2188789
684,Movie,Faro Sin Isla,2014,11.0,tt2186773
685,Movie,Station,2014,3.0,tt2191164
686,Movie,Al Helm: Martin Luther King in Palestine,2014,7.0,tt2191562
687,Movie,Varvari,2014,9.0,tt2190332
688,Movie,Le jour du père,2014,1.0,tt2191737
689,Movie,Santa,2014,1.0,tt2192116
690,Movie,The Dark Horse,2014,5.0,tt2192016
691,Movie,Red Knot,2014,3.0,tt2191880
692,Movie,Perfidia,2014,10.0,tt2196236
693,Movie,Mystical Traveler,2014,7.0,tt2195016
694,Movie,The Tailor's Apprentice,2014,,tt2195998
695,Movie,The First War for the West,2014,2.0,tt2196562
696,Movie,Atlantic.,2014,4.0,tt2196488
697,Movie,Destressed,2014,2.0,tt2199327
698,Movie,Fair Play,2014,3.0,tt2199448
699,Movie,Seven Lucky Gods,2014,4.0,tt2199587
700,Movie,Praia do Futuro,2014,5.0,tt2199543
701,Movie,Sadilishteto,2014,11.0,tt2199436
702,Movie,Snapshot,2014,6.0,tt2198191
703,Movie,Beatles,2014,8.0,tt2200989
704,Movie,Terroir,2014,10.0,tt2202593
705,Movie,Wildlike,2014,9.0,tt2204080
706,Movie,Addicted,2014,3.0,tt2205401
707,Movie,El fuego inolvidable,2014,9.0,tt2206058
708,Movie,Senrigan,2014,,tt2210866
709,Movie,Vsivaci,2014,6.0,tt2211106
710,Movie,William's Lullaby,2014,1.0,tt2207568
711,Movie,Hilda,2014,9.0,tt2211718
712,Movie,The Bag Man,2014,4.0,tt2212008
713,Movie,Lullaby,2014,6.0,tt2210781
714,Movie,Transcendence,2014,6.0,tt2209764
715,Movie,Montana,2014,12.0,tt2208568
716,Movie,Helen Alone,2014,4.0,tt2217644
717,Movie,Stories for Dinner,2014,5.0,tt2217634
718,Movie,One Square Mile,2014,8.0,tt2217895
719,Movie,The Toy Soldiers,2014,11.0,tt2219214
720,Movie,Les lettres portugaises,2014,1.0,tt2219674
721,Movie,Lost Angels,2014,8.0,tt2220218
722,Movie,Identity Card,2014,8.0,tt2220828
723,Movie,Simple Being,2014,9.0,tt2221944
724,Movie,Draft Day,2014,4.0,tt2223990
725,Movie,Autonagar Surya,2014,6.0,tt2224057
726,Movie,E.M.S.,2014,,tt2224194
727,Movie,Blood Lines,2014,3.0,tt2226605
728,Movie,Diamonds to Dust,2014,4.0,tt2232404
729,Movie,Breastmilk,2014,5.0,tt2231212
730,Movie,Even Though the Whole World Is Burning,2014,6.0,tt2231209
731,Movie,Charsoo,2014,2.0,tt2234011
732,Movie,Suicide or Lulu and Me in a World Made for Two,2014,4.0,tt2234052
733,Movie,Toto si surorile lui,2014,1.0,tt2234537
734,Movie,Calvary,2014,4.0,tt2234003
735,Movie,Common Outlaws,2014,5.0,tt2233492
736,Movie,Sand Castles,2014,2.0,tt2233170
737,Movie,Dear White People,2014,1.0,tt2235108
738,Movie,Were Dengê Min: Come To My Voice,2014,12.0,tt2236092
739,Movie,Collective Anger,2014,,tt2240402
740,Movie,White Bird in a Blizzard,2014,11.0,tt2238050
741,Movie,The Dream of Shahrazad,2014,11.0,tt2240768
742,Movie,Turn Around Jake,2014,,tt2240306
743,Movie,The Stranger,2014,8.0,tt2238470
744,Movie,Zona Invadida,2014,10.0,tt2239824
745,Movie,The Cut,2014,3.0,tt2245171
746,Movie,Supremacy,2014,6.0,tt2245151
747,Movie,Cautionary Tale,2014,5.0,tt2244696
748,Movie,Heaven Adores You,2014,11.0,tt2244889
749,Movie,Pester,2014,12.0,tt2246676
750,Movie,Life's a Beach,2014,,tt2246813
751,Movie,Kano,2014,2.0,tt2247566
752,Movie,When the Game Stands Tall,2014,8.0,tt2247476
753,Movie,The Red Hat,2014,,tt2248718
754,Movie,50 Kisses,2014,2.0,tt2249786
755,Movie,Under the Hollywood Sign,2014,1.0,tt2248899
756,Movie,Dark Was the Night,2014,7.0,tt2251281
757,Movie,Mr. Righteous,2014,,tt2252522
758,Movie,Doctor Mabuse: Etiopomar,2014,5.0,tt2254552
759,Movie,Easy Life,2014,4.0,tt2256354
760,Movie,For Serious,2014,,tt2258130
761,Movie,Two Men in Town,2014,5.0,tt2258285
762,Movie,Frank vs. God,2014,,tt2259318
763,Movie,Cuatro lunas,2014,2.0,tt2260850
764,Movie,Untold,2014,8.0,tt2262385
765,Movie,Sunday,2014,12.0,tt2262157
766,Movie,Black Sea,2014,12.0,tt2261331
767,Movie,Stay Then Go,2014,4.0,tt2262640
768,Movie,Efficiency,2014,,tt2263536
769,Movie,Liminality,2014,9.0,tt2264898
770,Movie,Kill Kapone,2014,,tt2264918
771,Movie,A Short History of Decay,2014,2.0,tt2265050
772,Movie,Neposlusni,2014,12.0,tt2267712
773,Movie,Joshua Tree,2014,10.0,tt2267368
774,Movie,Gone Girl,2014,10.0,tt2267998
775,Movie,Les rayures du zèbre,2014,2.0,tt2268353
776,Movie,The Sublime and Beautiful,2014,12.0,tt2271685
777,Movie,After the Violence,2014,11.0,tt2271149
778,Movie,The Mourning Hills,2014,,tt2270718
779,Movie,Flying Home,2014,4.0,tt2272918
780,Movie,Eat with Me,2014,10.0,tt2274604
781,Movie,The Man Who Saved the World,2014,6.0,tt2277106
782,Movie,"Inheritance, Italian Style",2014,5.0,tt2279956
783,Movie,Coming from All Sides,2014,1.0,tt2281446
784,Movie,Potential Inertia,2014,12.0,tt2283160
785,Movie,Man from Reno,2014,3.0,tt2287170
786,Movie,Abby in the Summer,2014,5.0,tt2287030
787,Movie,Women and Meds,2014,,tt2286684
788,Movie,El Cordero,2014,3.0,tt2287719
789,Movie,Lies I Told My Little Sister,2014,3.0,tt2287861
790,Movie,The Right Juice,2014,9.0,tt2288160
791,Movie,Marching -Asu e-,2014,5.0,tt2290495
792,Movie,Northmen - A Viking Saga,2014,10.0,tt2290553
793,Movie,The Longest Swim,2014,6.0,tt2291506
794,Movie,Bernard,2014,3.0,tt2292603
795,Movie,Brutal,2014,1.0,tt2292948
796,Movie,Zarra's Law,2014,6.0,tt2294963
797,Movie,Melody,2014,5.0,tt2296857
798,Movie,Waste Land,2014,3.0,tt2294939
799,Movie,Highway to Dhampus,2014,10.0,tt2296799
800,Movie,Beach Pillows,2014,1.0,tt2298304
801,Movie,Free the Nipple,2014,12.0,tt2298394
802,Movie,Auteur,2014,4.0,tt2300552
803,Movie,Inochi no kôru: Misesu Inga wo shitteimasuka?,2014,6.0,tt2299000
804,Movie,Jessabelle,2014,11.0,tt2300975
805,Movie,Father to Fall,2014,,tt2301476
806,Movie,23 Blast,2014,10.0,tt2304459
807,Movie,Reasonable Doubt,2014,5.0,tt2304953
808,Movie,Wild,2014,2.0,tt2305051
809,Movie,Bestow,2014,,tt2312206
810,Movie,Singham Returns,2014,8.0,tt2309764
811,Movie,Blackout,2014,5.0,tt2309486
812,Movie,Small Time,2014,4.0,tt2310109
813,Movie,Healing,2014,5.0,tt2310792
814,Movie,Grantham & Rose,2014,,tt2311948
815,Movie,Always Faithful,2014,12.0,tt2311150
816,Movie,Imagine I'm Beautiful,2014,5.0,tt2314036
817,Movie,Lost in Karastan,2014,5.0,tt2316627
818,Movie,I Am Cursed,2014,9.0,tt2314808
819,Movie,The Better Angels,2014,11.0,tt2316868
820,Movie,Dawn,2014,,tt2316567
821,Movie,La belle et la bête,2014,4.0,tt2316801
822,Movie,Laulu,2014,4.0,tt2316763
823,Movie,Endless Love,2014,3.0,tt2318092
824,Movie,Mount Joy,2014,2.0,tt2319947
825,Movie,The Babadook,2014,5.0,tt2321549
826,Movie,Mousse,2014,4.0,tt2321433
827,Movie,Nullpunkt,2014,12.0,tt2323372
828,Movie,The Identical,2014,9.0,tt2326574
829,Movie,The Captive,2014,9.0,tt2326612
830,Movie,Laying Over,2014,3.0,tt2326030
831,Movie,A Girl Walks Home Alone at Night,2014,5.0,tt2326554
832,Movie,Gilgamesh,2014,11.0,tt2323804
833,Movie,Liz en Septiembre,2014,3.0,tt2325833
834,Movie,Broken,2014,2.0,tt2327233
835,Movie,Among Ravens,2014,7.0,tt2328696
836,Movie,Ben's at Home,2014,8.0,tt2332716
837,Movie,One by One,2014,1.0,tt2332735
838,Movie,Little Saigon,2014,12.0,tt2333998
839,Movie,La ferme des humains,2014,1.0,tt2333986
840,Movie,Madame Bovary,2014,9.0,tt2334733
841,Movie,Hold Still,2014,,tt2334536
842,Movie,Wybraniec,2014,6.0,tt2338432
843,Movie,Soft Bullets,2014,11.0,tt2337650
844,Movie,Aashmani Jawaharat,2014,8.0,tt2338287
845,Movie,PK,2014,12.0,tt2338151
846,Movie,Chu and Blossom,2014,10.0,tt2339064
847,Movie,10% My Child,2014,7.0,tt2339406
848,Movie,The Woman in Black 2: Angel of Death,2014,2.0,tt2339741
849,Movie,Cruel and Unusual,2014,10.0,tt2339942
850,Movie,East Side Sushi,2014,9.0,tt2340650
851,Movie,Never,2014,3.0,tt2342231
852,Movie,Dzma,2014,12.0,tt2343465
853,Movie,O Menino no Espelho,2014,4.0,tt2343380
854,Movie,Where the Road Runs Out,2014,8.0,tt2346198
855,Movie,The Rover,2014,6.0,tt2345737
856,Movie,Tots els camins de Déu,2014,3.0,tt2349548
857,Movie,Nude Area,2014,6.0,tt2352044
858,Movie,The Senior Prank,2014,11.0,tt2350374
859,Movie,Man in a Box,2014,,tt2350390
860,Movie,Bad Country,2014,3.0,tt2350892
861,Movie,A Place for Heroes,2014,,tt2351320
862,Movie,April,2014,4.0,tt2352376
863,Movie,The Alley Cat,2014,2.0,tt2352434
864,Movie,Two Pints Lighter,2014,5.0,tt2357556
865,Movie,Barefoot,2014,9.0,tt2355495
866,Movie,Scammerhead,2014,8.0,tt2357300
867,Movie,Fragile World,2014,11.0,tt2355808
868,Movie,An American Terror,2014,7.0,tt2356500
869,Movie,All the Wilderness,2014,2.0,tt2357770
870,Movie,I Am Big Bird: The Caroll Spinney Story,2014,5.0,tt2358456
871,Movie,The Waiting Game,2014,7.0,tt2358192
872,Movie,Days and Nights,2014,4.0,tt2359381
873,Movie,Checking In,2014,5.0,tt2360424
874,Movie,The Hooligan Factory,2014,6.0,tt2360446
875,Movie,"2 francos, 40 pesetas",2014,3.0,tt2360390
876,Movie,Las oscuras primaveras,2014,1.0,tt2360310
877,Movie,Tapped Out,2014,5.0,tt2361184
878,Movie,Love Film Festival,2014,7.0,tt2362770
879,Movie,Five Star,2014,4.0,tt2361602
880,Movie,All Lit Up,2014,,tt2363067
881,Movie,Confia em Mim,2014,4.0,tt2363349
882,Movie,Kumun Tadi,2014,11.0,tt2363535
883,Movie,Vestigios del Paraíso,2014,5.0,tt2364228
884,Movie,The Miracle Man,2014,12.0,tt2364722
885,Movie,Lost River,2014,4.0,tt2366608
886,Movie,Flim: The Movie,2014,5.0,tt2368533
887,Movie,Bird People,2014,8.0,tt2368635
888,Movie,Thank You a Lot,2014,3.0,tt2368056
889,Movie,Confessions of a Womanizer,2014,10.0,tt2368908
890,Movie,Tumbleweed: A True Story,2014,,tt2370130
891,Movie,Impossible Light,2014,3.0,tt2369610
892,Movie,Space Station 76,2014,10.0,tt2369317
893,Movie,Fields Afire,2014,10.0,tt2371325
894,Movie,London Latino,2014,,tt2372369
895,Movie,Oorlogsgeheimen,2014,7.0,tt2371158
896,Movie,2 States,2014,4.0,tt2372678
897,Movie,For min brors skyld,2014,12.0,tt2375021
898,Movie,Perverted Virtue,2014,,tt2376456
899,Movie,La vie pure,2014,11.0,tt2375211
900,Movie,Run,2014,12.0,tt2375473
901,Movie,Toastmaster,2014,2.0,tt2375707
902,Movie,The Quitter,2014,9.0,tt2377194
903,Movie,The Last Light,2014,6.0,tt2375443
904,Movie,Finding Tatanka,2014,2.0,tt2376796
905,Movie,"27, Memory Lane",2014,4.0,tt2374711
906,Movie,Beyond,2014,4.0,tt2377414
907,Movie,Deliver Us from Evil,2014,9.0,tt2377322
908,Movie,Wallabout,2014,4.0,tt2376742
909,Movie,Blood First,2014,11.0,tt2376726
910,Movie,The Forger,2014,4.0,tt2376218
911,Movie,Southern Comfort,2014,7.0,tt2378471
912,Movie,If Then Scenario,2014,,tt2378728
913,Movie,Pride of Lions,2014,6.0,tt2380560
914,Movie,1500 Steps,2014,11.0,tt2380942
915,Movie,In the Morning,2014,9.0,tt2380009
916,Movie,Jamie Marks Is Dead,2014,1.0,tt2381046
917,Movie,A Long Way Off,2014,2.0,tt2386502
918,Movie,Road to Paloma,2014,7.0,tt2386285
919,Movie,Ashes of Eden,2014,4.0,tt2387416
920,Movie,Assassins,2014,8.0,tt2385003
921,Movie,Mahogany Sunrise,2014,4.0,tt2385952
922,Movie,Sunrise,2014,3.0,tt2385227
923,Movie,H2Omx,2014,8.0,tt2386361
924,Movie,Kidnapped for Christ,2014,7.0,tt2388558
925,Movie,1 Chance 2 Dance,2014,1.0,tt2388856
926,Movie,"Tbilisi, I Love You",2014,2.0,tt2387575
927,Movie,Kids Rights,2014,5.0,tt2387501
928,Movie,The World Champion YoYo Event,2014,1.0,tt2390674
929,Movie,Ungli,2014,4.0,tt2392447
930,Movie,Snow Guardians,2014,1.0,tt2391704
931,Movie,Targeting,2014,5.0,tt2392842
932,Movie,Watasareta baton - sayonara genpatsu,2014,3.0,tt2393108
933,Movie,A Grande Vitória,2014,5.0,tt2392343
934,Movie,Shana: The Wolf's Music,2014,4.0,tt2390792
935,Movie,Looking Is the Original Sin,2014,9.0,tt2391038
936,Movie,Loitering with Intent,2014,12.0,tt2390994
937,Movie,Lap Dance,2014,12.0,tt2392385
938,Movie,Queen & Country,2014,1.0,tt2392810
939,Movie,Gabriel,2014,6.0,tt2393805
940,Movie,Tasmanian Tiger,2014,4.0,tt2392680
941,Movie,Do balcak,2014,9.0,tt2396459
942,Movie,Basketball 3:16,2014,4.0,tt2397447
943,Movie,Sarà un paese,2014,11.0,tt2397512
944,Movie,Sherî,2014,8.0,tt2397559
945,Movie,Wear,2014,1.0,tt2396914
946,Movie,Predestination,2014,8.0,tt2397535
947,Movie,The Homesman,2014,7.0,tt2398231
948,Movie,Adieu au langage,2014,1.0,tt2400275
949,Movie,Angry Kelly,2014,8.0,tt2402213
950,Movie,Fratton,2014,7.0,tt2401076
951,Movie,Stories Forlorn,2014,8.0,tt2401745
952,Movie,Bunny,2014,2.0,tt2401920
953,Movie,Kafkas Der Bau,2014,7.0,tt2402579
954,Movie,Ping Pong Summer,2014,6.0,tt2402985
955,Movie,Catch Hell,2014,11.0,tt2403558
956,Movie,Desert Dancer,2014,4.0,tt2403393
957,Movie,Ironclad: Battle for Blood,2014,3.0,tt2404583
958,Movie,Lamento,2014,10.0,tt2404914
959,Movie,Fragmented Truth,2014,11.0,tt2406602
960,Movie,"2 temps, 3 mouvements",2014,1.0,tt2404015
961,Movie,Summer Snow,2014,7.0,tt2404385
962,Movie,A Bit of Bad Luck,2014,,tt2406306
963,Movie,Killers,2014,2.0,tt2409300
964,Movie,Flutter,2014,4.0,tt2409812
965,Movie,Amerikan Violence,2014,8.0,tt2408922
966,Movie,Ragamuffin,2014,1.0,tt2412568
967,Movie,Le règne de la beauté,2014,5.0,tt2414040
968,Movie,The Perfect Wave,2014,2.0,tt2414822
969,Movie,Crustáceos,2014,7.0,tt2416480
970,Movie,Lucky Bastard,2014,2.0,tt2417854
971,Movie,Rosston,2014,8.0,tt2413552
972,Movie,Moving Mountains,2014,8.0,tt2415174
973,Movie,The Maid,2014,4.0,tt2414196
974,Movie,Bombay Movie,2014,4.0,tt2415086
975,Movie,Where's the Fair?,2014,9.0,tt2415482
976,Movie,Judy's Dead,2014,11.0,tt2419610
977,Movie,Dead Within,2014,9.0,tt2417970
